time,mc location,mc energy,min energy,max energy,max charge,nb_dead,nb_pack,number_pack
1546,"(400, 500)",471.5851743641633,1.8795904260520455,5.0,6071.122229249615,0,0,92
1547,"(400, 500)",471.52347745356155,1.8794447020565899,5.0,6070.122229249615,0,0,81
1548,"(400, 500)",471.4618630629597,1.8794494180611343,5.0,6069.122229249615,0,0,92
1549,"(400, 500)",471.399687940358,1.8786619340656783,5.0,6068.122229249615,0,0,96
1550,"(400, 500)",471.3378292789052,1.8782505500702225,5.0,6067.122229249615,0,0,92
1551,"(400, 500)",471.2724777656216,1.8753969060747653,5.0,6066.122229249615,0,0,200
1552,"(400, 500)",471.2107038603379,1.8749103020793094,5.0,6065.122229249615,0,0,104
1553,"(400, 500)",471.15026459105445,1.8749502380838539,5.0,6064.122229249615,0,0,77
1554,"(400, 500)",471.0890784377708,1.874538854088398,5.0,6063.122229249615,0,0,87
1555,"(400, 500)",471.0280690126782,1.873901810092942,5.0,6062.122229249615,0,0,89
1556,"(400, 500)",470.9664577747522,1.8737160860974864,5.0,6061.122229249615,0,0,80
1557,"(400, 500)",470.9011664048261,1.8708624421020292,5.0,6060.122229249615,0,0,200
1558,"(400, 500)",470.8398408388999,1.8701501781065732,5.0,6059.122229249615,0,0,97
1559,"(400, 500)",470.77454946897376,1.867296534111116,5.0,6058.122229249615,0,0,200
1560,"(400, 500)",470.7131557710477,1.8667747101156602,5.0,6057.122229249615,0,0,89
1561,"(400, 500)",470.65081466112144,1.8666289861202046,5.0,6056.122229249615,0,0,91
1562,"(400, 500)",470.58857969919535,1.8662928221247488,5.0,6055.122229249615,0,0,91
1563,"(400, 500)",470.52652194526917,1.8662223181292932,5.0,6054.122229249615,0,0,86
1564,"(400, 500)",470.4646753673431,1.8654748341338372,5.0,6053.122229249615,0,0,95
1565,"(400, 500)",470.399383997417,1.86262119013838,5.0,6052.122229249615,0,0,200
1566,"(400, 500)",470.3340926274909,1.8597675461429228,5.0,6051.122229249615,0,0,200
1567,"(400, 500)",470.2727312006052,1.859471382147467,5.0,6050.122229249615,0,0,94
1568,"(400, 500)",470.21119049621524,1.8587238981520111,5.0,6049.122229249615,0,0,97
1569,"(400, 500)",470.1493498740171,1.8583525141565553,5.0,6048.122229249615,0,0,93
1570,"(400, 500)",470.08790934781877,1.8584676701610998,5.0,6047.122229249615,0,0,88
1571,"(400, 500)",470.02603077762035,1.8582467261656441,5.0,6046.122229249615,0,0,85
1572,"(400, 500)",469.96419500342216,1.8581762221701885,5.0,6045.122229249615,0,0,102
1573,"(400, 500)",469.9020914892239,1.8574639581747325,5.0,6044.122229249615,0,0,97
1574,"(400, 500)",469.84115259902546,1.8572430141792768,5.0,6043.122229249615,0,0,80
1575,"(400, 500)",469.78093386482715,1.8575486101838214,5.0,6042.122229249615,0,0,79
1576,"(400, 500)",469.7188529826288,1.8565754661883653,5.0,6041.122229249615,0,0,102
1577,"(400, 500)",469.6538687364305,1.8537218221929082,5.0,6040.122229249615,0,0,200
1578,"(400, 500)",469.5922823262321,1.8533856581974524,5.0,6039.122229249615,0,0,95
1579,"(400, 500)",469.5310919800338,1.8530494942019966,5.0,6038.122229249615,0,0,93
1580,"(400, 500)",469.46915354183545,1.8526781102065408,5.0,6037.122229249615,0,0,91
1581,"(400, 500)",469.40416929563725,1.8498244662110837,5.0,6036.122229249615,0,0,200
1582,"(400, 500)",469.34375135343885,1.8494883022156279,5.0,6035.122229249615,0,0,82
1583,"(400, 500)",469.2826992112403,1.849152138220172,5.0,6034.122229249615,0,0,86
1584,"(400, 500)",469.2213294530419,1.8491920742247165,5.0,6033.122229249615,0,0,98
1585,"(400, 500)",469.1603033228435,1.8487806902292607,5.0,6032.122229249615,0,0,93
1586,"(400, 500)",469.09884626464503,1.848634966233805,5.0,6031.122229249615,0,0,91
1587,"(400, 500)",469.03773233044654,1.847621822238349,5.0,6030.122229249615,0,0,95
1588,"(400, 500)",468.97710085224816,1.8475113182428933,5.0,6029.122229249615,0,0,82
1589,"(400, 500)",468.9161988140496,1.8470999342474375,5.0,6028.122229249615,0,0,84
1590,"(400, 500)",468.8546602558514,1.8464276702519815,5.0,6027.122229249615,0,0,95
1591,"(400, 500)",468.792944849653,1.846618046256526,5.0,6026.122229249615,0,0,83
1592,"(400, 500)",468.73210938331704,1.8463218822610703,5.0,6025.122229249615,0,0,89
1593,"(400, 500)",468.67049143832617,1.8458752782656145,5.0,6024.122229249615,0,0,97
1594,"(400, 500)",468.60564076933554,1.8430216342701573,5.0,6023.122229249615,0,0,200
1595,"(400, 500)",468.5444689363448,1.843402450274702,5.0,6022.122229249615,0,0,96
1596,"(400, 500)",468.4831255113541,1.842579746279246,5.0,6021.122229249615,0,0,93
1597,"(400, 500)",468.4219997783633,1.8422835822837902,5.0,6020.122229249615,0,0,87
1598,"(400, 500)",468.3603281013726,1.8419474182883344,5.0,6019.122229249615,0,0,82
1599,"(400, 500)",468.295477432382,1.8390937742928772,5.0,6018.122229249615,0,0,200
1600,"(400, 500)",468.2351639793913,1.8392841502974218,5.0,6017.122229249615,0,0,90
1601,"(400, 500)",468.1745358029852,1.8392488663019662,5.0,6016.122229249615,0,0,89
1602,"(400, 500)",468.113623594451,1.8389527023065104,5.0,6015.122229249615,0,0,91
1603,"(400, 500)",468.052606379154,1.8383156583110545,5.0,6014.122229249615,0,0,91
1604,"(400, 500)",467.9908969947482,1.8378690543155987,5.0,6013.122229249615,0,0,88
1605,"(400, 500)",467.93052700234244,1.8380994303201432,5.0,6012.122229249615,0,0,85
1606,"(400, 500)",467.8659649299367,1.835245786324686,5.0,6011.122229249615,0,0,200
1607,"(400, 500)",467.801402857531,1.8323921423292289,5.0,6010.122229249615,0,0,200
1608,"(400, 500)",467.74099843712526,1.8315694383337728,5.0,6009.122229249615,0,0,94
1609,"(400, 500)",467.68039211271946,1.831233274338317,5.0,6008.122229249615,0,0,89
1610,"(400, 500)",467.6206953723135,1.8306714503428612,5.0,6007.122229249615,0,0,89
1611,"(400, 500)",467.55984750390763,1.8305609463474055,5.0,6006.122229249615,0,0,86
1612,"(400, 500)",467.4985865413072,1.83075132235195,5.0,6005.122229249615,0,0,84
1613,"(400, 500)",467.43783110830174,1.8303399383564942,5.0,6004.122229249615,0,0,83
1614,"(400, 500)",467.37331897929647,1.827486294361037,5.0,6003.122229249615,0,0,200
1615,"(400, 500)",467.3127554462911,1.826774030365581,5.0,6002.122229249615,0,0,92
1616,"(400, 500)",467.2482433172858,1.8239203863701239,5.0,6001.122229249615,0,0,200
1617,"(400, 500)",467.1878946362805,1.8238498823746683,5.0,6000.122229249615,0,0,89
1618,"(400, 500)",467.12800904327503,1.8235889383792125,5.0,5999.122229249615,0,0,80
1619,"(400, 500)",467.06744749026956,1.823518434383757,5.0,5998.122229249615,0,0,88
1620,"(400, 500)",467.0074392732642,1.8235583703883014,5.0,5997.122229249615,0,0,88
